Date & Time,Humidity,Temperature,Fahrenheit
[2022-11-21 08:59:00.881] ,77.5,3.3,37.94
[2022-11-21 08:59:01.881] ,77.5,3.3,37.94
[2022-11-21 08:59:02.893] ,77.5,3.3,37.94
[2022-11-21 08:59:03.893] ,77.5,3.3,37.94
[2022-11-21 08:59:04.902] ,77.5,3.3,37.94
[2022-11-21 08:59:05.906] ,77.5,3.3,37.94
[2022-11-21 08:59:06.912] ,77.5,3.2,37.76
[2022-11-21 08:59:07.913] ,77.5,3.2,37.76
[2022-11-21 08:59:08.923] ,77.5,3.2,37.76
[2022-11-21 08:59:09.927] ,77.5,3.2,37.76
[2022-11-21 08:59:10.930] ,77.5,3.2,37.76
[2022-11-21 08:59:11.928] ,77.5,3.2,37.76
[2022-11-21 08:59:12.941] ,77.5,3.2,37.76
[2022-11-21 08:59:13.945] ,77.5,3.2,37.76
[2022-11-21 08:59:14.952] ,77.6,3.1,37.58
[2022-11-21 08:59:15.954] ,77.6,3.1,37.58
[2022-11-21 08:59:16.962] ,77.6,3.2,37.76
[2022-11-21 08:59:17.967] ,77.6,3.2,37.76
[2022-11-21 08:59:18.974] ,77.7,3.1,37.58
[2022-11-21 08:59:19.970] ,77.7,3.1,37.58
[2022-11-21 08:59:20.977] ,77.8,3.1,37.58
[2022-11-21 08:59:21.985] ,77.8,3.1,37.58
[2022-11-21 08:59:22.992] ,77.8,3.1,37.58
[2022-11-21 08:59:23.990] ,77.8,3.1,37.58
[2022-11-21 08:59:25.004] ,78,3.1,37.58
[2022-11-21 08:59:26.007] ,78,3.1,37.58
[2022-11-21 08:59:27.014] ,78.1,3.1,37.58
[2022-11-21 08:59:28.014] ,78.1,3.1,37.58
[2022-11-21 08:59:29.025] ,78.2,3.1,37.58
[2022-11-21 08:59:30.025] ,78.2,3.1,37.58
[2022-11-21 08:59:31.032] ,78.2,3.1,37.58
[2022-11-21 08:59:32.036] ,78.2,3.1,37.58
[2022-11-21 08:59:33.043] ,78.3,3.1,37.58
[2022-11-21 08:59:34.047] ,78.3,3.1,37.58
[2022-11-21 08:59:35.055] ,78.5,3.1,37.58
[2022-11-21 08:59:36.059] ,78.5,3.1,37.58
[2022-11-21 08:59:37.065] ,78.7,3.1,37.58
[2022-11-21 08:59:38.064] ,78.7,3.1,37.58
[2022-11-21 08:59:39.076] ,78.7,3.1,37.58
[2022-11-21 08:59:40.076] ,78.7,3.1,37.58
[2022-11-21 08:59:41.083] ,78.8,3.1,37.58
[2022-11-21 08:59:42.086] ,78.8,3.1,37.58
[2022-11-21 08:59:43.094] ,78.8,3.1,37.58
[2022-11-21 08:59:44.098] ,78.8,3.1,37.58
[2022-11-21 08:59:45.107] ,78.8,3.1,37.58
[2022-11-21 08:59:46.109] ,78.8,3.1,37.58
[2022-11-21 08:59:47.116] ,78.8,3.1,37.58
[2022-11-21 08:59:48.117] ,78.8,3.1,37.58
[2022-11-21 08:59:49.128] ,78.8,3.1,37.58
[2022-11-21 08:59:50.127] ,78.8,3.1,37.58
[2022-11-21 08:59:51.135] ,78.9,3.1,37.58
[2022-11-21 08:59:52.138] ,78.9,3.1,37.58
[2022-11-21 08:59:53.146] ,79,3.1,37.58
[2022-11-21 08:59:54.149] ,79,3.1,37.58
[2022-11-21 08:59:55.156] ,79.2,3.1,37.58
[2022-11-21 08:59:56.160] ,79.2,3.1,37.58
[2022-11-21 08:59:57.167] ,79.2,3.1,37.58
[2022-11-21 08:59:58.167] ,79.2,3.1,37.58
[2022-11-21 08:59:59.179] ,79.3,3.1,37.58
[2022-11-21 09:00:00.178] ,79.3,3.1,37.58
[2022-11-21 09:00:01.186] ,79.3,3.1,37.58
[2022-11-21 09:00:02.189] ,79.3,3.1,37.58
[2022-11-21 09:00:03.196] ,79.3,3.1,37.58
[2022-11-21 09:00:04.200] ,79.3,3.1,37.58
[2022-11-21 09:00:05.208] ,79.3,3.1,37.58
[2022-11-21 09:00:06.211] ,79.3,3.1,37.58
[2022-11-21 09:00:07.220] ,79.3,3.1,37.58
[2022-11-21 09:00:08.218] ,79.3,3.1,37.58
[2022-11-21 09:00:09.229] ,79.3,3.1,37.58
[2022-11-21 09:00:10.229] ,79.3,3.1,37.58
[2022-11-21 09:00:11.236] ,79.2,3.1,37.58
[2022-11-21 09:00:12.240] ,79.2,3.1,37.58
[2022-11-21 09:00:13.247] ,79.3,3.1,37.58
[2022-11-21 09:00:14.251] ,79.3,3.1,37.58
[2022-11-21 09:00:15.259] ,79.2,3.1,37.58
[2022-11-21 09:00:16.262] ,79.2,3.1,37.58
[2022-11-21 09:00:17.268] ,79.1,3.1,37.58
[2022-11-21 09:00:18.268] ,79.1,3.1,37.58
[2022-11-21 09:00:19.280] ,79.1,3.1,37.58
[2022-11-21 09:00:20.280] ,79.1,3.1,37.58
[2022-11-21 09:00:21.287] ,79,3.1,37.58
[2022-11-21 09:00:22.291] ,79,3.1,37.58
[2022-11-21 09:00:23.298] ,79,3.1,37.58
[2022-11-21 09:00:24.301] ,79,3.1,37.58
[2022-11-21 09:00:25.310] ,79,3.1,37.58
[2022-11-21 09:00:26.312] ,79,3.1,37.58
[2022-11-21 09:00:27.320] ,79,3.1,37.58
[2022-11-21 09:00:28.320] ,79,3.1,37.58
[2022-11-21 09:00:29.332] ,79,3.1,37.58
[2022-11-21 09:00:30.331] ,79,3.1,37.58
[2022-11-21 09:00:31.339] ,79,3.1,37.58
[2022-11-21 09:00:32.342] ,79,3.1,37.58
[2022-11-21 09:00:33.350] ,78.9,3.1,37.58
[2022-11-21 09:00:34.353] ,78.9,3.1,37.58
[2022-11-21 09:00:35.360] ,79,3.1,37.58
[2022-11-21 09:00:36.364] ,79,3.1,37.58
[2022-11-21 09:00:37.371] ,78.9,3.1,37.58
[2022-11-21 09:00:38.365] ,78.9,3.1,37.58
[2022-11-21 09:00:39.382] ,78.9,3.1,37.58
[2022-11-21 09:00:40.382] ,78.9,3.1,37.58
[2022-11-21 09:00:41.389] ,78.8,3.1,37.58
[2022-11-21 09:00:42.393] ,78.8,3.1,37.58
[2022-11-21 09:00:43.400] ,78.8,3.1,37.58
[2022-11-21 09:00:44.404] ,78.8,3.1,37.58
[2022-11-21 09:00:45.411] ,78.8,3.2,37.76
[2022-11-21 09:00:46.415] ,78.8,3.2,37.76
[2022-11-21 09:00:47.423] ,78.6,3.1,37.58
[2022-11-21 09:00:48.422] ,78.6,3.1,37.58
[2022-11-21 09:00:49.429] ,78.6,3.1,37.58
[2022-11-21 09:00:50.433] ,78.6,3.1,37.58
[2022-11-21 09:00:51.440] ,78.6,3.1,37.58
[2022-11-21 09:00:52.444] ,78.6,3.1,37.58
[2022-11-21 09:00:53.451] ,78.5,3.1,37.58
[2022-11-21 09:00:54.455] ,78.5,3.1,37.58
[2022-11-21 09:00:55.463] ,78.5,3.1,37.58
[2022-11-21 09:00:56.462] ,78.5,3.1,37.58
[2022-11-21 09:00:57.473] ,78.5,3.1,37.58
[2022-11-21 09:00:58.474] ,78.5,3.1,37.58
[2022-11-21 09:00:59.480] ,78.5,3.1,37.58
[2022-11-21 09:01:00.485] ,78.5,3.1,37.58
[2022-11-21 09:01:01.491] ,78.5,3.1,37.58
[2022-11-21 09:01:02.494] ,78.5,3.1,37.58
[2022-11-21 09:01:03.502] ,78.5,3.1,37.58
[2022-11-21 09:01:04.505] ,78.5,3.1,37.58
[2022-11-21 09:01:05.513] ,78.6,3.1,37.58
[2022-11-21 09:01:06.513] ,78.6,3.1,37.58
[2022-11-21 09:01:07.524] ,78.6,3.1,37.58
[2022-11-21 09:01:08.524] ,78.6,3.1,37.58
[2022-11-21 09:01:09.531] ,78.7,3.1,37.58
[2022-11-21 09:01:10.535] ,78.7,3.1,37.58
[2022-11-21 09:01:11.542] ,78.7,3.1,37.58
[2022-11-21 09:01:12.546] ,78.7,3.1,37.58
[2022-11-21 09:01:13.553] ,78.8,3.1,37.58
[2022-11-21 09:01:14.557] ,78.8,3.1,37.58
[2022-11-21 09:01:15.564] ,78.8,3.1,37.58
[2022-11-21 09:01:16.564] ,78.8,3.1,37.58
[2022-11-21 09:01:17.575] ,78.9,3.1,37.58
[2022-11-21 09:01:18.574] ,78.9,3.1,37.58
[2022-11-21 09:01:19.582] ,78.9,3.1,37.58
[2022-11-21 09:01:20.585] ,78.9,3.1,37.58
[2022-11-21 09:01:21.593] ,78.9,3.1,37.58
[2022-11-21 09:01:22.598] ,78.9,3.1,37.58
[2022-11-21 09:01:23.604] ,78.9,3.1,37.58
[2022-11-21 09:01:24.607] ,78.9,3.1,37.58
[2022-11-21 09:01:25.615] ,79,3.1,37.58
[2022-11-21 09:01:26.614] ,79,3.1,37.58
[2022-11-21 09:01:27.627] ,79,3.1,37.58
[2022-11-21 09:01:28.626] ,79,3.1,37.58
[2022-11-21 09:01:29.633] ,79,3,37.4
[2022-11-21 09:01:30.637] ,79,3,37.4
[2022-11-21 09:01:31.644] ,79,3,37.4
[2022-11-21 09:01:32.648] ,79,3,37.4
[2022-11-21 09:01:33.655] ,79.1,3,37.4
[2022-11-21 09:01:34.658] ,79.1,3,37.4
[2022-11-21 09:01:35.666] ,79.2,3,37.4
[2022-11-21 09:01:36.665] ,79.2,3,37.4
[2022-11-21 09:01:37.672] ,79.2,3,37.4
[2022-11-21 09:01:38.677] ,79.2,3,37.4
[2022-11-21 09:01:39.684] ,79.2,3,37.4
[2022-11-21 09:01:40.688] ,79.2,3,37.4
[2022-11-21 09:01:41.695] ,79.3,3,37.4
[2022-11-21 09:01:42.699] ,79.3,3,37.4
[2022-11-21 09:01:43.706] ,79.3,3,37.4
[2022-11-21 09:01:44.706] ,79.3,3,37.4
[2022-11-21 09:01:45.718] ,79.4,3,37.4
[2022-11-21 09:01:46.716] ,79.4,3,37.4
[2022-11-21 09:01:47.724] ,79.4,3,37.4
[2022-11-21 09:01:48.728] ,79.4,3,37.4
[2022-11-21 09:01:49.735] ,79.4,3,37.4
[2022-11-21 09:01:50.738] ,79.4,3,37.4
[2022-11-21 09:01:51.746] ,79.4,2.9,37.22
[2022-11-21 09:01:52.749] ,79.4,2.9,37.22
[2022-11-21 09:01:53.759] ,79.5,2.9,37.22
[2022-11-21 09:01:54.757] ,79.5,2.9,37.22
[2022-11-21 09:01:55.768] ,79.5,2.9,37.22
[2022-11-21 09:01:56.768] ,79.5,2.9,37.22
[2022-11-21 09:01:57.776] ,79.4,2.9,37.22
[2022-11-21 09:01:58.778] ,79.4,2.9,37.22
[2022-11-21 09:01:59.786] ,79.5,2.9,37.22
[2022-11-21 09:02:00.789] ,79.5,2.9,37.22
[2022-11-21 09:02:01.797] ,79.4,2.9,37.22
[2022-11-21 09:02:02.801] ,79.4,2.9,37.22
[2022-11-21 09:02:03.808] ,79.5,2.9,37.22
[2022-11-21 09:02:04.807] ,79.5,2.9,37.22
[2022-11-21 09:02:05.819] ,79.6,2.8,37.04
[2022-11-21 09:02:06.819] ,79.6,2.8,37.04
[2022-11-21 09:02:07.826] ,79.7,2.8,37.04
[2022-11-21 09:02:08.829] ,79.7,2.8,37.04
[2022-11-21 09:02:09.837] ,79.7,2.8,37.04
[2022-11-21 09:02:10.839] ,79.7,2.8,37.04
[2022-11-21 09:02:11.848] ,79.9,2.8,37.04
[2022-11-21 09:02:12.852] ,79.9,2.8,37.04
[2022-11-21 09:02:13.859] ,79.9,2.8,37.04
[2022-11-21 09:02:14.858] ,79.9,2.8,37.04
[2022-11-21 09:02:15.870] ,80,2.8,37.04
[2022-11-21 09:02:16.869] ,80,2.8,37.04
[2022-11-21 09:02:17.877] ,80,2.8,37.04
[2022-11-21 09:02:18.880] ,80,2.8,37.04
[2022-11-21 09:02:19.888] ,80.1,2.8,37.04
[2022-11-21 09:02:20.891] ,80.1,2.8,37.04
[2022-11-21 09:02:21.899] ,80.1,2.8,37.04
[2022-11-21 09:02:22.899] ,80.1,2.8,37.04
[2022-11-21 09:02:23.906] ,80.1,2.8,37.04
[2022-11-21 09:02:24.909] ,80.1,2.8,37.04
[2022-11-21 09:02:25.917] ,80.2,2.8,37.04
[2022-11-21 09:02:26.920] ,80.2,2.8,37.04
[2022-11-21 09:02:27.928] ,80.2,2.8,37.04
[2022-11-21 09:02:28.931] ,80.2,2.8,37.04
[2022-11-21 09:02:29.939] ,80.3,2.8,37.04
[2022-11-21 09:02:30.938] ,80.3,2.8,37.04
[2022-11-21 09:02:31.945] ,80.3,2.8,37.04
[2022-11-21 09:02:32.949] ,80.3,2.8,37.04
[2022-11-21 09:02:33.957] ,80.4,2.7,36.86
[2022-11-21 09:02:34.960] ,80.4,2.7,36.86
[2022-11-21 09:02:35.968] ,80.4,2.7,36.86
[2022-11-21 09:02:36.971] ,80.4,2.7,36.86
[2022-11-21 09:02:37.980] ,80.5,2.7,36.86
[2022-11-21 09:02:38.978] ,80.5,2.7,36.86
[2022-11-21 09:02:39.990] ,80.5,2.7,36.86
[2022-11-21 09:02:40.989] ,80.5,2.7,36.86
[2022-11-21 09:02:41.997] ,80.5,2.7,36.86
[2022-11-21 09:02:43.000] ,80.5,2.7,36.86
[2022-11-21 09:02:44.008] ,80.5,2.7,36.86
[2022-11-21 09:02:45.011] ,80.5,2.7,36.86
[2022-11-21 09:02:46.019] ,80.6,2.7,36.86
[2022-11-21 09:02:47.018] ,80.6,2.7,36.86
[2022-11-21 09:02:48.030] ,80.6,2.7,36.86
[2022-11-21 09:02:49.029] ,80.6,2.7,36.86
[2022-11-21 09:02:50.036] ,80.6,2.7,36.86
[2022-11-21 09:02:51.040] ,80.6,2.7,36.86
[2022-11-21 09:02:52.049] ,80.5,2.7,36.86
[2022-11-21 09:02:53.046] ,80.5,2.7,36.86
[2022-11-21 09:02:54.059] ,80.6,2.7,36.86
[2022-11-21 09:02:55.063] ,80.6,2.7,36.86
[2022-11-21 09:02:56.070] ,80.6,2.7,36.86
[2022-11-21 09:02:57.069] ,80.6,2.7,36.86
[2022-11-21 09:02:58.077] ,80.7,2.6,36.68
[2022-11-21 09:02:59.080] ,80.7,2.6,36.68
[2022-11-21 09:03:00.088] ,80.7,2.6,36.68
[2022-11-21 09:03:01.091] ,80.7,2.6,36.68
[2022-11-21 09:03:02.099] ,80.7,2.6,36.68
[2022-11-21 09:03:03.102] ,80.7,2.6,36.68
[2022-11-21 09:03:04.110] ,80.8,2.5,36.5
[2022-11-21 09:03:05.109] ,80.8,2.5,36.5
[2022-11-21 09:03:06.117] ,80.7,2.5,36.5
[2022-11-21 09:03:07.120] ,80.7,2.5,36.5
[2022-11-21 09:03:08.128] ,80.7,2.5,36.5
[2022-11-21 09:03:09.131] ,80.7,2.5,36.5
[2022-11-21 09:03:10.139] ,80.8,2.5,36.5
[2022-11-21 09:03:11.142] ,80.8,2.5,36.5
[2022-11-21 09:03:12.149] ,80.9,2.4,36.32
[2022-11-21 09:03:13.149] ,80.9,2.4,36.32
[2022-11-21 09:03:14.158] ,81,2.4,36.32
[2022-11-21 09:03:15.160] ,81,2.4,36.32
[2022-11-21 09:03:16.168] ,81.2,2.4,36.32
[2022-11-21 09:03:17.171] ,81.2,2.4,36.32
[2022-11-21 09:03:18.179] ,81.4,2.4,36.32
[2022-11-21 09:03:19.183] ,81.4,2.4,36.32
[2022-11-21 09:03:20.189] ,81.6,2.4,36.32
[2022-11-21 09:03:21.190] ,81.6,2.4,36.32
[2022-11-21 09:03:22.196] ,81.7,2.4,36.32
[2022-11-21 09:03:23.200] ,81.7,2.4,36.32
[2022-11-21 09:03:24.208] ,81.8,2.4,36.32
[2022-11-21 09:03:25.211] ,81.8,2.4,36.32
[2022-11-21 09:03:26.218] ,81.9,2.3,36.14
[2022-11-21 09:03:27.223] ,81.9,2.3,36.14
[2022-11-21 09:03:28.230] ,82,2.3,36.14
[2022-11-21 09:03:29.229] ,82,2.3,36.14
[2022-11-21 09:03:30.241] ,82,2.3,36.14
[2022-11-21 09:03:31.240] ,82,2.3,36.14
[2022-11-21 09:03:32.248] ,82.1,2.3,36.14
[2022-11-21 09:03:33.251] ,82.1,2.3,36.14
[2022-11-21 09:03:34.259] ,82.2,2.3,36.14
[2022-11-21 09:03:35.262] ,82.2,2.3,36.14
[2022-11-21 09:03:36.270] ,82.3,2.3,36.14
[2022-11-21 09:03:37.273] ,82.3,2.3,36.14
[2022-11-21 09:03:38.280] ,82.3,2.3,36.14
[2022-11-21 09:03:39.280] ,82.3,2.3,36.14
[2022-11-21 09:03:40.291] ,82.4,2.3,36.14
[2022-11-21 09:03:41.291] ,82.4,2.3,36.14
[2022-11-21 09:03:42.299] ,82.5,2.3,36.14
[2022-11-21 09:03:43.302] ,82.5,2.3,36.14
[2022-11-21 09:03:44.310] ,82.5,2.3,36.14
[2022-11-21 09:03:45.312] ,82.5,2.3,36.14
[2022-11-21 09:03:46.321] ,82.6,2.3,36.14
[2022-11-21 09:03:47.324] ,82.6,2.3,36.14
[2022-11-21 09:03:48.331] ,82.6,2.3,36.14
[2022-11-21 09:03:49.331] ,82.6,2.3,36.14
[2022-11-21 09:03:50.343] ,82.7,2.2,35.96
[2022-11-21 09:03:51.342] ,82.7,2.2,35.96
[2022-11-21 09:03:52.349] ,82.7,2.2,35.96
[2022-11-21 09:03:53.353] ,82.7,2.2,35.96
[2022-11-21 09:03:54.360] ,82.7,2.3,36.14
[2022-11-21 09:03:55.364] ,82.7,2.3,36.14
[2022-11-21 09:03:56.371] ,82.8,2.2,35.96
[2022-11-21 09:03:57.375] ,82.8,2.2,35.96
[2022-11-21 09:03:58.382] ,82.8,2.2,35.96
[2022-11-21 09:03:59.382] ,82.8,2.2,35.96
[2022-11-21 09:04:00.389] ,82.9,2.2,35.96
[2022-11-21 09:04:01.392] ,82.9,2.2,35.96
[2022-11-21 09:04:02.396] ,82.9,2.2,35.96
[2022-11-21 09:04:03.404] ,82.9,2.2,35.96
[2022-11-21 09:04:04.411] ,83,2.2,35.96
[2022-11-21 09:04:05.415] ,83,2.2,35.96
[2022-11-21 09:04:06.422] ,83,2.2,35.96
[2022-11-21 09:04:07.420] ,83,2.2,35.96
[2022-11-21 09:04:08.434] ,83,2.2,35.96
[2022-11-21 09:04:09.432] ,83,2.2,35.96
[2022-11-21 09:04:10.444] ,83.1,2.2,35.96
[2022-11-21 09:04:11.443] ,83.1,2.2,35.96
[2022-11-21 09:04:12.451] ,83.2,2.2,35.96
[2022-11-21 09:04:13.455] ,83.2,2.2,35.96
[2022-11-21 09:04:14.462] ,83.2,2.2,35.96
[2022-11-21 09:04:15.464] ,83.2,2.2,35.96
[2022-11-21 09:04:16.473] ,83.3,2.1,35.78
[2022-11-21 09:04:17.473] ,83.3,2.1,35.78
[2022-11-21 09:04:18.484] ,83.4,2.1,35.78
[2022-11-21 09:04:19.483] ,83.4,2.1,35.78
[2022-11-21 09:04:20.492] ,83.5,2.1,35.78
[2022-11-21 09:04:21.494] ,83.5,2.1,35.78
[2022-11-21 09:04:22.502] ,83.5,2.1,35.78
[2022-11-21 09:04:23.505] ,83.5,2.1,35.78
[2022-11-21 09:04:24.513] ,83.7,2.1,35.78
[2022-11-21 09:04:25.513] ,83.7,2.1,35.78
[2022-11-21 09:04:26.525] ,83.7,2.1,35.78
[2022-11-21 09:04:27.523] ,83.7,2.1,35.78
[2022-11-21 09:04:28.531] ,83.8,2.1,35.78
[2022-11-21 09:04:29.534] ,83.8,2.1,35.78
[2022-11-21 09:04:30.542] ,83.9,2.1,35.78
[2022-11-21 09:04:31.545] ,83.9,2.1,35.78
[2022-11-21 09:04:32.553] ,84,2.1,35.78
[2022-11-21 09:04:33.557] ,84,2.1,35.78
[2022-11-21 09:04:34.564] ,84.1,2.1,35.78
[2022-11-21 09:04:35.564] ,84.1,2.1,35.78
[2022-11-21 09:04:36.568] ,84.2,2.1,35.78
[2022-11-21 09:04:37.574] ,84.2,2.1,35.78
[2022-11-21 09:04:38.582] ,84.2,2.1,35.78
[2022-11-21 09:04:39.585] ,84.2,2.1,35.78
[2022-11-21 09:04:40.593] ,84.3,2.1,35.78
[2022-11-21 09:04:41.597] ,84.3,2.1,35.78
[2022-11-21 09:04:42.599] ,84.3,2.1,35.78
[2022-11-21 09:04:43.608] ,84.3,2.1,35.78
[2022-11-21 09:04:44.615] ,84.3,2.1,35.78
[2022-11-21 09:04:45.615] ,84.3,2.1,35.78
[2022-11-21 09:04:46.622] ,84.3,2.1,35.78
[2022-11-21 09:04:47.626] ,84.3,2.1,35.78
[2022-11-21 09:04:48.633] ,84.4,2.1,35.78
[2022-11-21 09:04:49.636] ,84.4,2.1,35.78
[2022-11-21 09:04:50.644] ,84.3,2.1,35.78
[2022-11-21 09:04:51.647] ,84.3,2.1,35.78
[2022-11-21 09:04:52.655] ,84.3,2.1,35.78
[2022-11-21 09:04:53.655] ,84.3,2.1,35.78
[2022-11-21 09:04:54.666] ,84.4,2.1,35.78
[2022-11-21 09:04:55.666] ,84.4,2.1,35.78
[2022-11-21 09:04:56.673] ,84.3,2.1,35.78
[2022-11-21 09:04:57.677] ,84.3,2.1,35.78
[2022-11-21 09:04:58.684] ,84.3,2.1,35.78
[2022-11-21 09:04:59.688] ,84.3,2.1,35.78
[2022-11-21 11:00:53.513] ,46.5,14.8,58.64
[2022-11-21 11:00:53.519] ,46.5,14.8,58.64
[2022-11-21 11:00:53.519] ,47,14.4,57.92
[2022-11-21 11:00:53.519] ,47,14.4,57.92
[2022-11-21 11:00:53.519] ,47.3,14.2,57.56
[2022-11-21 11:00:53.519] ,47.3,14.2,57.56
[2022-11-21 11:00:53.519] ,47.8,13.9,57.02
[2022-11-21 11:00:53.519] ,47.8,13.9,57.02
[2022-11-21 11:00:53.519] ,48.1,13.6,56.48
[2022-11-21 11:00:53.519] ,48.1,13.6,56.48
[2022-11-21 11:00:53.519] ,48.5,13.3,55.94
[2022-11-21 11:00:53.519] ,48.5,13.3,55.94
[2022-11-21 11:00:53.519] ,49,13.1,55.58
[2022-11-21 11:00:53.519] ,49,13.1,55.58
[2022-11-21 11:00:53.519] ,49.6,12.9,55.22
[2022-11-21 11:00:53.519] ,49.6,12.9,55.22
[2022-11-21 11:00:53.519] ,50.1,12.7,54.86
[2022-11-21 11:00:53.519] ,50.1,12.7,54.86
[2022-11-21 11:00:53.519] ,50.6,12.5,54.5
[2022-11-21 11:00:53.519] ,50.6,12.5,54.5
[2022-11-21 11:00:53.519] ,51,12.3,54.14
[2022-11-21 11:00:53.519] ,51,12.3,54.14
[2022-11-21 11:00:53.519] ,51.4,12.1,53.78
[2022-11-21 11:00:53.519] ,51.4,12.1,53.78
[2022-11-21 11:00:53.519] ,51.8,11.9,53.42
[2022-11-21 11:00:53.519] ,51.8,11.9,53.42
[2022-11-21 11:00:53.519] ,52.2,11.7,53.06
[2022-11-21 11:00:53.519] ,52.2,11.7,53.06
[2022-11-21 11:00:53.519] ,52.7,11.5,52.7
[2022-11-21 11:00:53.519] ,52.7,11.5,52.7
[2022-11-21 11:00:53.519] ,53.2,11.3,52.34
[2022-11-21 11:00:53.519] ,53.2,11.3,52.34
[2022-11-21 11:00:53.519] ,53.7,11,51.8
[2022-11-21 11:00:53.519] ,53.7,11,51.8
[2022-11-21 11:00:53.519] ,54.2,10.9,51.62
[2022-11-21 11:00:53.519] ,54.2,10.9,51.62
[2022-11-21 11:00:54.002] ,54.6,10.6,51.08
[2022-11-21 11:00:55.004] ,54.6,10.6,51.08
[2022-11-21 11:00:56.014] ,55.1,10.4,50.72
[2022-11-21 11:00:57.013] ,55.1,10.4,50.72
[2022-11-21 11:00:58.024] ,55.7,10.2,50.36
[2022-11-21 11:00:59.024] ,55.7,10.2,50.36
[2022-11-21 11:01:00.032] ,56.4,10,50
[2022-11-21 11:01:01.035] ,56.4,10,50
[2022-11-21 11:01:02.042] ,56.9,9.9,49.82
[2022-11-21 11:01:03.046] ,56.9,9.9,49.82
[2022-11-21 11:01:04.054] ,57.4,9.7,49.46
[2022-11-21 11:01:05.058] ,57.4,9.7,49.46
[2022-11-21 11:01:06.064] ,57.8,9.6,49.28
[2022-11-21 11:01:07.060] ,57.8,9.6,49.28
[2022-11-21 11:01:08.075] ,58.2,9.4,48.92
[2022-11-21 11:01:09.075] ,58.2,9.4,48.92
[2022-11-21 11:01:10.083] ,58.7,9.3,48.74
[2022-11-21 11:01:11.086] ,58.7,9.3,48.74
[2022-11-21 11:01:12.094] ,59.2,9.2,48.56
[2022-11-21 11:01:13.097] ,59.2,9.2,48.56
[2022-11-21 11:01:14.105] ,59.6,9.1,48.38
[2022-11-21 11:01:15.109] ,59.6,9.1,48.38
[2022-11-21 11:01:16.116] ,59.9,9,48.2
[2022-11-21 11:01:17.119] ,59.9,9,48.2
[2022-11-21 11:01:18.127] ,60.1,9,48.2
[2022-11-21 11:01:19.127] ,60.1,9,48.2
[2022-11-21 11:01:20.138] ,60.4,8.9,48.02
[2022-11-21 11:01:21.137] ,60.4,8.9,48.02
[2022-11-21 11:01:22.145] ,60.6,8.8,47.84
[2022-11-21 11:01:23.148] ,60.6,8.8,47.84
[2022-11-21 11:01:24.156] ,60.9,8.6,47.48
[2022-11-21 11:01:25.159] ,60.9,8.6,47.48
[2022-11-21 11:01:26.167] ,61.3,8.5,47.3
[2022-11-21 11:01:27.171] ,61.3,8.5,47.3
[2022-11-21 11:01:28.178] ,61.8,8.4,47.12
[2022-11-21 11:01:29.178] ,61.8,8.4,47.12
[2022-11-21 11:01:30.190] ,62.2,8.3,46.94
[2022-11-21 11:01:31.189] ,62.2,8.3,46.94
[2022-11-21 11:01:32.196] ,62.6,8.2,46.76
[2022-11-21 11:01:33.200] ,62.6,8.2,46.76
[2022-11-21 11:01:34.207] ,63,8.2,46.76
[2022-11-21 11:01:37.143] ,63,8.2,46.76
[2022-11-21 11:01:37.144] ,63.2,8.1,46.58
[2022-11-21 11:01:37.223] ,63.2,8.1,46.58
[2022-11-21 11:01:38.229] ,63.4,8,46.4
[2022-11-21 11:01:39.230] ,63.4,8,46.4
[2022-11-21 11:01:40.241] ,63.7,7.8,46.04
[2022-11-21 11:01:41.239] ,63.7,7.8,46.04
[2022-11-21 11:01:42.248] ,64.1,7.8,46.04
[2022-11-21 11:01:43.251] ,64.1,7.8,46.04
[2022-11-21 11:01:44.254] ,64.5,7.6,45.68
[2022-11-21 11:01:45.262] ,64.5,7.6,45.68
[2022-11-21 11:01:46.269] ,64.8,7.6,45.68
[2022-11-21 11:01:47.273] ,64.8,7.6,45.68
[2022-11-21 11:01:48.281] ,65.2,7.5,45.5
[2022-11-21 11:01:49.281] ,65.2,7.5,45.5
[2022-11-21 11:01:50.287] ,65.4,7.5,45.5
[2022-11-21 11:01:51.292] ,65.4,7.5,45.5
[2022-11-21 11:01:52.299] ,65.7,7.4,45.32
[2022-11-21 11:01:53.303] ,65.7,7.4,45.32
[2022-11-21 11:01:54.310] ,65.9,7.4,45.32
[2022-11-21 11:01:55.313] ,65.9,7.4,45.32
[2022-11-21 11:01:56.321] ,66.2,7.3,45.14
[2022-11-21 11:01:57.325] ,66.2,7.3,45.14
[2022-11-21 11:01:58.332] ,66.5,7.2,44.96
[2022-11-21 11:01:59.332] ,66.5,7.2,44.96
[2022-11-21 11:02:00.342] ,66.7,7.2,44.96
[2022-11-21 11:02:01.342] ,66.7,7.2,44.96
[2022-11-21 11:02:02.350] ,66.9,7.1,44.78
[2022-11-21 11:02:03.353] ,66.9,7.1,44.78
[2022-11-21 11:02:04.361] ,67.2,7,44.6
[2022-11-21 11:02:05.365] ,67.2,7,44.6
[2022-11-21 11:02:06.372] ,67.4,7,44.6
[2022-11-21 11:02:07.376] ,67.4,7,44.6
[2022-11-21 11:02:08.384] ,67.6,7,44.6
[2022-11-21 11:02:09.383] ,67.6,7,44.6
[2022-11-21 11:02:10.394] ,67.7,6.9,44.42
[2022-11-21 11:02:11.394] ,67.7,6.9,44.42
